date,date_key,year,day_of_year,day_of_month,iso_day_of_week,day_name_pt,week_of_year,month,year_month,month_name,quarter,quarter_name,semester,trimestre,is_weekend
2024-06-11,20240611,2024,163,11,2,terça-feira,24,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-12,20240612,2024,164,12,3,quarta-feira,24,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-13,20240613,2024,165,13,4,quinta-feira,24,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-14,20240614,2024,166,14,5,sexta-feira,24,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-15,20240615,2024,167,15,6,sábado,24,6,2024-06,Junho,2,Q2,1,T2,True
2024-06-16,20240616,2024,168,16,7,domingo,24,6,2024-06,Junho,2,Q2,1,T2,True
2024-06-17,20240617,2024,169,17,1,segunda-feira,25,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-18,20240618,2024,170,18,2,terça-feira,25,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-19,20240619,2024,171,19,3,quarta-feira,25,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-20,20240620,2024,172,20,4,quinta-feira,25,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-21,20240621,2024,173,21,5,sexta-feira,25,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-22,20240622,2024,174,22,6,sábado,25,6,2024-06,Junho,2,Q2,1,T2,True
2024-06-23,20240623,2024,175,23,7,domingo,25,6,2024-06,Junho,2,Q2,1,T2,True
2024-06-24,20240624,2024,176,24,1,segunda-feira,26,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-25,20240625,2024,177,25,2,terça-feira,26,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-26,20240626,2024,178,26,3,quarta-feira,26,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-27,20240627,2024,179,27,4,quinta-feira,26,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-28,20240628,2024,180,28,5,sexta-feira,26,6,2024-06,Junho,2,Q2,1,T2,False
2024-06-29,20240629,2024,181,29,6,sábado,26,6,2024-06,Junho,2,Q2,1,T2,True
2024-06-30,20240630,2024,182,30,7,domingo,26,6,2024-06,Junho,2,Q2,1,T2,True
2024-07-01,20240701,2024,183,1,1,segunda-feira,27,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-02,20240702,2024,184,2,2,terça-feira,27,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-03,20240703,2024,185,3,3,quarta-feira,27,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-04,20240704,2024,186,4,4,quinta-feira,27,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-05,20240705,2024,187,5,5,sexta-feira,27,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-06,20240706,2024,188,6,6,sábado,27,7,2024-07,Julho,3,Q3,2,T3,True
2024-07-07,20240707,2024,189,7,7,domingo,27,7,2024-07,Julho,3,Q3,2,T3,True
2024-07-08,20240708,2024,190,8,1,segunda-feira,28,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-09,20240709,2024,191,9,2,terça-feira,28,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-10,20240710,2024,192,10,3,quarta-feira,28,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-11,20240711,2024,193,11,4,quinta-feira,28,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-12,20240712,2024,194,12,5,sexta-feira,28,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-13,20240713,2024,195,13,6,sábado,28,7,2024-07,Julho,3,Q3,2,T3,True
2024-07-14,20240714,2024,196,14,7,domingo,28,7,2024-07,Julho,3,Q3,2,T3,True
2024-07-15,20240715,2024,197,15,1,segunda-feira,29,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-16,20240716,2024,198,16,2,terça-feira,29,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-17,20240717,2024,199,17,3,quarta-feira,29,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-18,20240718,2024,200,18,4,quinta-feira,29,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-19,20240719,2024,201,19,5,sexta-feira,29,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-20,20240720,2024,202,20,6,sábado,29,7,2024-07,Julho,3,Q3,2,T3,True
2024-07-21,20240721,2024,203,21,7,domingo,29,7,2024-07,Julho,3,Q3,2,T3,True
2024-07-22,20240722,2024,204,22,1,segunda-feira,30,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-23,20240723,2024,205,23,2,terça-feira,30,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-24,20240724,2024,206,24,3,quarta-feira,30,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-25,20240725,2024,207,25,4,quinta-feira,30,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-26,20240726,2024,208,26,5,sexta-feira,30,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-27,20240727,2024,209,27,6,sábado,30,7,2024-07,Julho,3,Q3,2,T3,True
2024-07-28,20240728,2024,210,28,7,domingo,30,7,2024-07,Julho,3,Q3,2,T3,True
2024-07-29,20240729,2024,211,29,1,segunda-feira,31,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-30,20240730,2024,212,30,2,terça-feira,31,7,2024-07,Julho,3,Q3,2,T3,False
2024-07-31,20240731,2024,213,31,3,quarta-feira,31,7,2024-07,Julho,3,Q3,2,T3,False
2024-08-01,20240801,2024,214,1,4,quinta-feira,31,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-02,20240802,2024,215,2,5,sexta-feira,31,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-03,20240803,2024,216,3,6,sábado,31,8,2024-08,Agosto,3,Q3,2,T3,True
2024-08-04,20240804,2024,217,4,7,domingo,31,8,2024-08,Agosto,3,Q3,2,T3,True
2024-08-05,20240805,2024,218,5,1,segunda-feira,32,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-06,20240806,2024,219,6,2,terça-feira,32,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-07,20240807,2024,220,7,3,quarta-feira,32,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-08,20240808,2024,221,8,4,quinta-feira,32,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-09,20240809,2024,222,9,5,sexta-feira,32,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-10,20240810,2024,223,10,6,sábado,32,8,2024-08,Agosto,3,Q3,2,T3,True
2024-08-11,20240811,2024,224,11,7,domingo,32,8,2024-08,Agosto,3,Q3,2,T3,True
2024-08-12,20240812,2024,225,12,1,segunda-feira,33,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-13,20240813,2024,226,13,2,terça-feira,33,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-14,20240814,2024,227,14,3,quarta-feira,33,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-15,20240815,2024,228,15,4,quinta-feira,33,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-16,20240816,2024,229,16,5,sexta-feira,33,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-17,20240817,2024,230,17,6,sábado,33,8,2024-08,Agosto,3,Q3,2,T3,True
2024-08-18,20240818,2024,231,18,7,domingo,33,8,2024-08,Agosto,3,Q3,2,T3,True
2024-08-19,20240819,2024,232,19,1,segunda-feira,34,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-20,20240820,2024,233,20,2,terça-feira,34,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-21,20240821,2024,234,21,3,quarta-feira,34,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-22,20240822,2024,235,22,4,quinta-feira,34,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-23,20240823,2024,236,23,5,sexta-feira,34,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-24,20240824,2024,237,24,6,sábado,34,8,2024-08,Agosto,3,Q3,2,T3,True
2024-08-25,20240825,2024,238,25,7,domingo,34,8,2024-08,Agosto,3,Q3,2,T3,True
2024-08-26,20240826,2024,239,26,1,segunda-feira,35,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-27,20240827,2024,240,27,2,terça-feira,35,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-28,20240828,2024,241,28,3,quarta-feira,35,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-29,20240829,2024,242,29,4,quinta-feira,35,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-30,20240830,2024,243,30,5,sexta-feira,35,8,2024-08,Agosto,3,Q3,2,T3,False
2024-08-31,20240831,2024,244,31,6,sábado,35,8,2024-08,Agosto,3,Q3,2,T3,True
2024-09-01,20240901,2024,245,1,7,domingo,35,9,2024-09,Setembro,3,Q3,2,T3,True
2024-09-02,20240902,2024,246,2,1,segunda-feira,36,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-03,20240903,2024,247,3,2,terça-feira,36,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-04,20240904,2024,248,4,3,quarta-feira,36,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-05,20240905,2024,249,5,4,quinta-feira,36,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-06,20240906,2024,250,6,5,sexta-feira,36,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-07,20240907,2024,251,7,6,sábado,36,9,2024-09,Setembro,3,Q3,2,T3,True
2024-09-08,20240908,2024,252,8,7,domingo,36,9,2024-09,Setembro,3,Q3,2,T3,True
2024-09-09,20240909,2024,253,9,1,segunda-feira,37,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-10,20240910,2024,254,10,2,terça-feira,37,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-11,20240911,2024,255,11,3,quarta-feira,37,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-12,20240912,2024,256,12,4,quinta-feira,37,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-13,20240913,2024,257,13,5,sexta-feira,37,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-14,20240914,2024,258,14,6,sábado,37,9,2024-09,Setembro,3,Q3,2,T3,True
2024-09-15,20240915,2024,259,15,7,domingo,37,9,2024-09,Setembro,3,Q3,2,T3,True
2024-09-16,20240916,2024,260,16,1,segunda-feira,38,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-17,20240917,2024,261,17,2,terça-feira,38,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-18,20240918,2024,262,18,3,quarta-feira,38,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-19,20240919,2024,263,19,4,quinta-feira,38,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-20,20240920,2024,264,20,5,sexta-feira,38,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-21,20240921,2024,265,21,6,sábado,38,9,2024-09,Setembro,3,Q3,2,T3,True
2024-09-22,20240922,2024,266,22,7,domingo,38,9,2024-09,Setembro,3,Q3,2,T3,True
2024-09-23,20240923,2024,267,23,1,segunda-feira,39,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-24,20240924,2024,268,24,2,terça-feira,39,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-25,20240925,2024,269,25,3,quarta-feira,39,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-26,20240926,2024,270,26,4,quinta-feira,39,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-27,20240927,2024,271,27,5,sexta-feira,39,9,2024-09,Setembro,3,Q3,2,T3,False
2024-09-28,20240928,2024,272,28,6,sábado,39,9,2024-09,Setembro,3,Q3,2,T3,True
2024-09-29,20240929,2024,273,29,7,domingo,39,9,2024-09,Setembro,3,Q3,2,T3,True
2024-09-30,20240930,2024,274,30,1,segunda-feira,40,9,2024-09,Setembro,3,Q3,2,T3,False
2024-10-01,20241001,2024,275,1,2,terça-feira,40,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-02,20241002,2024,276,2,3,quarta-feira,40,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-03,20241003,2024,277,3,4,quinta-feira,40,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-04,20241004,2024,278,4,5,sexta-feira,40,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-05,20241005,2024,279,5,6,sábado,40,10,2024-10,Outubro,4,Q4,2,T4,True
2024-10-06,20241006,2024,280,6,7,domingo,40,10,2024-10,Outubro,4,Q4,2,T4,True
2024-10-07,20241007,2024,281,7,1,segunda-feira,41,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-08,20241008,2024,282,8,2,terça-feira,41,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-09,20241009,2024,283,9,3,quarta-feira,41,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-10,20241010,2024,284,10,4,quinta-feira,41,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-11,20241011,2024,285,11,5,sexta-feira,41,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-12,20241012,2024,286,12,6,sábado,41,10,2024-10,Outubro,4,Q4,2,T4,True
2024-10-13,20241013,2024,287,13,7,domingo,41,10,2024-10,Outubro,4,Q4,2,T4,True
2024-10-14,20241014,2024,288,14,1,segunda-feira,42,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-15,20241015,2024,289,15,2,terça-feira,42,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-16,20241016,2024,290,16,3,quarta-feira,42,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-17,20241017,2024,291,17,4,quinta-feira,42,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-18,20241018,2024,292,18,5,sexta-feira,42,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-19,20241019,2024,293,19,6,sábado,42,10,2024-10,Outubro,4,Q4,2,T4,True
2024-10-20,20241020,2024,294,20,7,domingo,42,10,2024-10,Outubro,4,Q4,2,T4,True
2024-10-21,20241021,2024,295,21,1,segunda-feira,43,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-22,20241022,2024,296,22,2,terça-feira,43,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-23,20241023,2024,297,23,3,quarta-feira,43,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-24,20241024,2024,298,24,4,quinta-feira,43,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-25,20241025,2024,299,25,5,sexta-feira,43,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-26,20241026,2024,300,26,6,sábado,43,10,2024-10,Outubro,4,Q4,2,T4,True
2024-10-27,20241027,2024,301,27,7,domingo,43,10,2024-10,Outubro,4,Q4,2,T4,True
2024-10-28,20241028,2024,302,28,1,segunda-feira,44,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-29,20241029,2024,303,29,2,terça-feira,44,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-30,20241030,2024,304,30,3,quarta-feira,44,10,2024-10,Outubro,4,Q4,2,T4,False
2024-10-31,20241031,2024,305,31,4,quinta-feira,44,10,2024-10,Outubro,4,Q4,2,T4,False
2024-11-01,20241101,2024,306,1,5,sexta-feira,44,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-02,20241102,2024,307,2,6,sábado,44,11,2024-11,Novembro,4,Q4,2,T4,True
2024-11-03,20241103,2024,308,3,7,domingo,44,11,2024-11,Novembro,4,Q4,2,T4,True
2024-11-04,20241104,2024,309,4,1,segunda-feira,45,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-05,20241105,2024,310,5,2,terça-feira,45,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-06,20241106,2024,311,6,3,quarta-feira,45,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-07,20241107,2024,312,7,4,quinta-feira,45,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-08,20241108,2024,313,8,5,sexta-feira,45,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-09,20241109,2024,314,9,6,sábado,45,11,2024-11,Novembro,4,Q4,2,T4,True
2024-11-10,20241110,2024,315,10,7,domingo,45,11,2024-11,Novembro,4,Q4,2,T4,True
2024-11-11,20241111,2024,316,11,1,segunda-feira,46,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-12,20241112,2024,317,12,2,terça-feira,46,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-13,20241113,2024,318,13,3,quarta-feira,46,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-14,20241114,2024,319,14,4,quinta-feira,46,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-15,20241115,2024,320,15,5,sexta-feira,46,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-16,20241116,2024,321,16,6,sábado,46,11,2024-11,Novembro,4,Q4,2,T4,True
2024-11-17,20241117,2024,322,17,7,domingo,46,11,2024-11,Novembro,4,Q4,2,T4,True
2024-11-18,20241118,2024,323,18,1,segunda-feira,47,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-19,20241119,2024,324,19,2,terça-feira,47,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-20,20241120,2024,325,20,3,quarta-feira,47,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-21,20241121,2024,326,21,4,quinta-feira,47,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-22,20241122,2024,327,22,5,sexta-feira,47,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-23,20241123,2024,328,23,6,sábado,47,11,2024-11,Novembro,4,Q4,2,T4,True
2024-11-24,20241124,2024,329,24,7,domingo,47,11,2024-11,Novembro,4,Q4,2,T4,True
2024-11-25,20241125,2024,330,25,1,segunda-feira,48,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-26,20241126,2024,331,26,2,terça-feira,48,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-27,20241127,2024,332,27,3,quarta-feira,48,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-28,20241128,2024,333,28,4,quinta-feira,48,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-29,20241129,2024,334,29,5,sexta-feira,48,11,2024-11,Novembro,4,Q4,2,T4,False
2024-11-30,20241130,2024,335,30,6,sábado,48,11,2024-11,Novembro,4,Q4,2,T4,True
2024-12-01,20241201,2024,336,1,7,domingo,48,12,2024-12,Dezembro,4,Q4,2,T4,True
2024-12-02,20241202,2024,337,2,1,segunda-feira,49,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-03,20241203,2024,338,3,2,terça-feira,49,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-04,20241204,2024,339,4,3,quarta-feira,49,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-05,20241205,2024,340,5,4,quinta-feira,49,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-06,20241206,2024,341,6,5,sexta-feira,49,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-07,20241207,2024,342,7,6,sábado,49,12,2024-12,Dezembro,4,Q4,2,T4,True
2024-12-08,20241208,2024,343,8,7,domingo,49,12,2024-12,Dezembro,4,Q4,2,T4,True
2024-12-09,20241209,2024,344,9,1,segunda-feira,50,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-10,20241210,2024,345,10,2,terça-feira,50,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-11,20241211,2024,346,11,3,quarta-feira,50,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-12,20241212,2024,347,12,4,quinta-feira,50,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-13,20241213,2024,348,13,5,sexta-feira,50,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-14,20241214,2024,349,14,6,sábado,50,12,2024-12,Dezembro,4,Q4,2,T4,True
2024-12-15,20241215,2024,350,15,7,domingo,50,12,2024-12,Dezembro,4,Q4,2,T4,True
2024-12-16,20241216,2024,351,16,1,segunda-feira,51,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-17,20241217,2024,352,17,2,terça-feira,51,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-18,20241218,2024,353,18,3,quarta-feira,51,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-19,20241219,2024,354,19,4,quinta-feira,51,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-20,20241220,2024,355,20,5,sexta-feira,51,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-21,20241221,2024,356,21,6,sábado,51,12,2024-12,Dezembro,4,Q4,2,T4,True
2024-12-22,20241222,2024,357,22,7,domingo,51,12,2024-12,Dezembro,4,Q4,2,T4,True
2024-12-23,20241223,2024,358,23,1,segunda-feira,52,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-24,20241224,2024,359,24,2,terça-feira,52,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-25,20241225,2024,360,25,3,quarta-feira,52,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-26,20241226,2024,361,26,4,quinta-feira,52,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-27,20241227,2024,362,27,5,sexta-feira,52,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-28,20241228,2024,363,28,6,sábado,52,12,2024-12,Dezembro,4,Q4,2,T4,True
2024-12-29,20241229,2024,364,29,7,domingo,52,12,2024-12,Dezembro,4,Q4,2,T4,True
2024-12-30,20241230,2024,365,30,1,segunda-feira,1,12,2024-12,Dezembro,4,Q4,2,T4,False
2024-12-31,20241231,2024,366,31,2,terça-feira,1,12,2024-12,Dezembro,4,Q4,2,T4,False
2025-01-01,20250101,2025,1,1,3,quarta-feira,1,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-02,20250102,2025,2,2,4,quinta-feira,1,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-03,20250103,2025,3,3,5,sexta-feira,1,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-04,20250104,2025,4,4,6,sábado,1,1,2025-01,Janeiro,1,Q1,1,T1,True
2025-01-05,20250105,2025,5,5,7,domingo,1,1,2025-01,Janeiro,1,Q1,1,T1,True
2025-01-06,20250106,2025,6,6,1,segunda-feira,2,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-07,20250107,2025,7,7,2,terça-feira,2,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-08,20250108,2025,8,8,3,quarta-feira,2,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-09,20250109,2025,9,9,4,quinta-feira,2,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-10,20250110,2025,10,10,5,sexta-feira,2,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-11,20250111,2025,11,11,6,sábado,2,1,2025-01,Janeiro,1,Q1,1,T1,True
2025-01-12,20250112,2025,12,12,7,domingo,2,1,2025-01,Janeiro,1,Q1,1,T1,True
2025-01-13,20250113,2025,13,13,1,segunda-feira,3,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-14,20250114,2025,14,14,2,terça-feira,3,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-15,20250115,2025,15,15,3,quarta-feira,3,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-16,20250116,2025,16,16,4,quinta-feira,3,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-17,20250117,2025,17,17,5,sexta-feira,3,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-18,20250118,2025,18,18,6,sábado,3,1,2025-01,Janeiro,1,Q1,1,T1,True
2025-01-19,20250119,2025,19,19,7,domingo,3,1,2025-01,Janeiro,1,Q1,1,T1,True
2025-01-20,20250120,2025,20,20,1,segunda-feira,4,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-21,20250121,2025,21,21,2,terça-feira,4,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-22,20250122,2025,22,22,3,quarta-feira,4,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-23,20250123,2025,23,23,4,quinta-feira,4,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-24,20250124,2025,24,24,5,sexta-feira,4,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-25,20250125,2025,25,25,6,sábado,4,1,2025-01,Janeiro,1,Q1,1,T1,True
2025-01-26,20250126,2025,26,26,7,domingo,4,1,2025-01,Janeiro,1,Q1,1,T1,True
2025-01-27,20250127,2025,27,27,1,segunda-feira,5,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-28,20250128,2025,28,28,2,terça-feira,5,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-29,20250129,2025,29,29,3,quarta-feira,5,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-30,20250130,2025,30,30,4,quinta-feira,5,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-01-31,20250131,2025,31,31,5,sexta-feira,5,1,2025-01,Janeiro,1,Q1,1,T1,False
2025-02-01,20250201,2025,32,1,6,sábado,5,2,2025-02,Fevereiro,1,Q1,1,T1,True
2025-02-02,20250202,2025,33,2,7,domingo,5,2,2025-02,Fevereiro,1,Q1,1,T1,True
2025-02-03,20250203,2025,34,3,1,segunda-feira,6,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-04,20250204,2025,35,4,2,terça-feira,6,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-05,20250205,2025,36,5,3,quarta-feira,6,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-06,20250206,2025,37,6,4,quinta-feira,6,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-07,20250207,2025,38,7,5,sexta-feira,6,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-08,20250208,2025,39,8,6,sábado,6,2,2025-02,Fevereiro,1,Q1,1,T1,True
2025-02-09,20250209,2025,40,9,7,domingo,6,2,2025-02,Fevereiro,1,Q1,1,T1,True
2025-02-10,20250210,2025,41,10,1,segunda-feira,7,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-11,20250211,2025,42,11,2,terça-feira,7,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-12,20250212,2025,43,12,3,quarta-feira,7,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-13,20250213,2025,44,13,4,quinta-feira,7,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-14,20250214,2025,45,14,5,sexta-feira,7,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-15,20250215,2025,46,15,6,sábado,7,2,2025-02,Fevereiro,1,Q1,1,T1,True
2025-02-16,20250216,2025,47,16,7,domingo,7,2,2025-02,Fevereiro,1,Q1,1,T1,True
2025-02-17,20250217,2025,48,17,1,segunda-feira,8,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-18,20250218,2025,49,18,2,terça-feira,8,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-19,20250219,2025,50,19,3,quarta-feira,8,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-20,20250220,2025,51,20,4,quinta-feira,8,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-21,20250221,2025,52,21,5,sexta-feira,8,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-22,20250222,2025,53,22,6,sábado,8,2,2025-02,Fevereiro,1,Q1,1,T1,True
2025-02-23,20250223,2025,54,23,7,domingo,8,2,2025-02,Fevereiro,1,Q1,1,T1,True
2025-02-24,20250224,2025,55,24,1,segunda-feira,9,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-25,20250225,2025,56,25,2,terça-feira,9,2,2025-02,Fevereiro,1,Q1,1,T1,False
2025-02-26,20250226,2025,57,26,3,quarta-feira,9,2,2025-02,Fevereiro,1,Q1,1,T1,False
